ID,Category,Sales,Quantity,Discount,Region,Customer_Satisfaction,Profit,Product_Code,Date,Status,Supplier
3032,A,3532.519387437456,42,0.4150288956834586,South,1,-323.056213320481,6945,2028-04-19,Shipped,Supplier B
3033,D,3978.0971062284652,14,0.1527580938967364,West,4,-167.57564482435328,4895,2028-04-20,Pending,Supplier B
3034,D,4981.569359787136,9,0.3069692705781515,South,4,-228.69441904586574,7375,2028-04-21,Returned,Supplier A
3035,B,4616.238888003942,22,0.16190218490456332,West,2,-92.57153935088871,3136,2028-04-22,Returned,Supplier A
3036,D,2623.552344054672,10,0.3357668660343224,North,2,1341.3035984126611,2138,2028-04-23,Shipped,Supplier A
3037,D,3135.8325117219842,4,0.24225537497541738,North,2,153.63316710107142,7012,2028-04-24,Returned,Supplier A
3038,B,1582.7385544725944,35,0.18645416191215342,West,1,1287.898979517998,5966,2028-04-25,Returned,Supplier A
3039,A,1371.9643562289052,43,0.04189502295846026,North,1,-353.37761816616,2044,2028-04-26,Delivered,Supplier A
3040,A,4957.783064271156,9,0.03905167074355176,West,1,1392.036181248755,8133,2028-04-27,Delivered,Supplier A
3041,B,4064.5348571848835,37,0.25067497242038844,North,3,-64.14789307782758,4452,2028-04-28,Pending,Supplier C
3042,A,4514.299574282539,4,0.4766588636707323,South,1,-18.49499769599845,7412,2028-04-29,Returned,Supplier C
3043,D,3266.4592631200144,34,0.2655789063183297,West,2,-146.33769142669348,7145,2028-04-30,Pending,Supplier B
3044,B,3330.596764533116,43,0.1646529415537748,South,3,1255.682940783412,3023,2028-05-01,Shipped,Supplier A
3045,A,1703.101966530416,38,0.009878094623229416,South,2,1975.1054851681083,1657,2028-05-02,Pending,Supplier A
3046,A,2745.3913462386063,40,0.43027546632571045,North,3,843.7003397964158,2426,2028-05-03,Returned,Supplier C
3047,B,2965.4484732073875,13,0.1776995978820991,South,3,249.71466710564812,7912,2028-05-04,Pending,Supplier B
3048,A,2841.1792903823975,41,0.044756059963245665,West,3,1738.7836727850895,1069,2028-05-05,Pending,Supplier C
3049,A,2699.999734708753,19,0.13302277831147785,East,1,254.375990311171,8999,2028-05-06,Pending,Supplier B
3050,B,3683.0794673913238,28,0.4820560739731343,North,3,1508.8521346379714,5835,2028-05-07,Shipped,Supplier A
3051,A,1835.3485811146957,8,0.09326049649941104,East,4,309.452580988417,1694,2028-05-08,Pending,Supplier B
3052,B,3208.645697128063,14,0.3787521771613351,East,3,-334.4029540658848,6213,2028-05-09,Delivered,Supplier C
3053,A,3164.656274107511,1,0.04370792634175197,South,1,458.2744410226296,5385,2028-05-10,Shipped,Supplier C
3054,D,4306.946799498018,8,0.06328786571038059,North,4,304.1406684384244,7185,2028-05-11,Shipped,Supplier C
3055,C,2607.3791478354647,47,0.15919876678103534,West,3,578.3067354498337,4768,2028-05-12,Shipped,Supplier C
3056,D,2870.7687048380017,13,0.06618277121944449,South,4,395.57125342612596,7205,2028-05-13,Delivered,Supplier B
3057,A,1860.1961057912004,38,0.21160618203292075,East,5,202.67801638831895,3639,2028-05-14,Shipped,Supplier C
3058,D,1778.0992173355485,11,0.022221451807318326,South,3,1200.1130615951276,5374,2028-05-15,Delivered,Supplier C
3059,A,2955.344159596172,10,0.31959763913830763,North,1,-459.8428525752264,1910,2028-05-16,Pending,Supplier B
3060,C,4457.829098869797,39,0.28412876175818297,South,3,385.565021683071,4808,2028-05-17,Returned,Supplier C
3061,B,4912.622726136809,45,0.3545223510538578,East,2,-192.64702179208655,5926,2028-05-18,Returned,Supplier C
3062,B,4578.444646564312,21,0.3355654283715004,West,3,1051.1922178610532,3074,2028-05-19,Returned,Supplier C
3063,A,4642.910625407417,27,0.04489454356909556,West,1,-44.68483534637454,3906,2028-05-20,Pending,Supplier B
3064,B,1988.442435670309,42,0.03907593605041093,East,1,1104.495878246701,3628,2028-05-21,Pending,Supplier B
3065,A,3484.2019180904,27,0.3304388062320408,North,2,-129.39407005251132,5659,2028-05-22,Pending,Supplier B
3066,C,3165.498849054617,29,0.4116400560644758,South,3,-187.14358734135527,5435,2028-05-23,Returned,Supplier C
3067,A,4429.3262990774365,3,0.005129868966269824,East,5,1892.081649694322,2343,2028-05-24,Pending,Supplier A
3068,C,4457.121131163036,49,0.3147559048095025,North,2,917.07121143722,1542,2028-05-25,Delivered,Supplier A
3069,A,4496.7993847622565,14,0.025884208038838674,West,3,1922.4168235764087,1266,2028-05-26,Shipped,Supplier C
3070,C,3889.3721609128065,30,0.151410182596947,South,1,803.8214581780269,1547,2028-05-27,Pending,Supplier A
3071,C,2973.8085276916063,11,0.3447957625628395,East,3,1641.9406723541588,5890,2028-05-28,Delivered,Supplier C
3072,D,4507.054238525723,15,0.496197837295105,South,5,-385.3494505082423,2681,2028-05-29,Shipped,Supplier A
3073,A,1937.5286427588835,2,0.20121220443166282,North,3,-489.09453784355196,4642,2028-05-30,Shipped,Supplier C
3074,D,2056.33241267878,28,0.049196267817412376,South,5,1331.6417869759657,8675,2028-05-31,Shipped,Supplier B
3075,B,2353.5735886452057,39,0.022622644674078873,North,1,1465.371613589475,1399,2028-06-01,Shipped,Supplier B
3076,A,1494.2732858445752,21,0.1985916009908592,North,4,-458.667783993054,9203,2028-06-02,Delivered,Supplier C
3077,B,2436.321509541923,2,0.2315848869274011,North,4,-192.72429973070058,2154,2028-06-03,Shipped,Supplier A
3078,D,3080.1780612630973,45,0.16787799078516508,South,2,364.16719133215054,5179,2028-06-04,Delivered,Supplier A
3079,A,3583.8058219277696,3,0.17518887011865014,North,3,1008.870494818734,2520,2028-06-05,Shipped,Supplier A
3080,B,2303.2523712537786,16,0.0057687354183867945,South,4,911.8991146701576,8138,2028-06-06,Delivered,Supplier B
3081,D,1595.494457314293,42,0.21792609245985445,South,5,620.7961939198312,7825,2028-06-07,Pending,Supplier C
3082,C,2072.3849495304203,48,0.18082500981396743,West,4,1183.0326447136003,9449,2028-06-08,Delivered,Supplier C
3083,B,2326.886551629559,10,0.40147360953450484,North,1,1678.8374320935086,6800,2028-06-09,Returned,Supplier C
3084,A,2245.8377134388993,31,0.04803055554282015,East,1,925.3468864581107,1320,2028-06-10,Returned,Supplier A
3085,B,4425.605680149751,22,0.17632806533730444,South,1,672.2392885112918,8087,2028-06-11,Shipped,Supplier A
3086,D,4332.240431460403,2,0.038883522842189266,West,2,1158.0558213348004,2090,2028-06-12,Pending,Supplier B
3087,C,1766.4053031057638,20,0.2082839195513655,South,1,682.5151846022379,1383,2028-06-13,Pending,Supplier B
3088,C,4508.758877972061,14,0.19064020378715008,West,3,1100.6740794634902,3109,2028-06-14,Delivered,Supplier B
3089,D,1829.1414692821504,17,0.022107936061992295,West,1,-278.39883022859317,8781,2028-06-15,Pending,Supplier C
3090,C,2094.9458502539987,44,0.3946519580076039,North,3,1257.4473499403916,4616,2028-06-16,Delivered,Supplier A
3091,B,2483.684132905383,30,0.43209267689725867,West,1,-334.1188400689225,2277,2028-06-17,Delivered,Supplier C
3092,A,3611.8514535159948,13,0.4488502120490756,West,4,1404.6742321799732,3701,2028-06-18,Shipped,Supplier A
3093,B,1078.0375986822976,15,0.3253795785369678,West,2,1307.3428730954377,1768,2028-06-19,Delivered,Supplier C
3094,A,2329.800783241676,2,0.006408825406125307,West,4,1875.0411267809886,3116,2028-06-20,Delivered,Supplier B
3095,B,4490.478830125068,6,0.37338669084248316,South,2,1197.24009822932,2841,2028-06-21,Delivered,Supplier C
3096,C,3003.2596844419563,39,0.0721447665839744,West,2,-266.5840328279113,1397,2028-06-22,Returned,Supplier C
3097,D,4822.196586299797,1,0.42240418390348533,West,2,-370.8161551451168,9248,2028-06-23,Shipped,Supplier A
3098,A,3557.354613014194,48,0.3986790336394871,North,1,1174.0474219864527,1816,2028-06-24,Returned,Supplier C
3099,B,1589.8906763015484,15,0.2807155160860423,South,3,1747.5769377829215,1141,2028-06-25,Delivered,Supplier C
3100,C,4761.362681620299,18,0.10594518287619675,East,3,337.99003055336937,8545,2028-06-26,Pending,Supplier B
3101,A,1321.318133213354,34,0.44967402171449977,North,4,1538.8534445697271,9796,2028-06-27,Pending,Supplier B
3102,B,4249.939362596981,22,0.2442304817675433,North,5,1812.13837326353,9748,2028-06-28,Returned,Supplier A
3103,A,1892.4189349697929,37,0.1307695947359424,North,2,143.4225282604217,2195,2028-06-29,Shipped,Supplier B
3104,D,2119.3773791504614,8,0.122668382090656,East,1,1224.377884669449,8901,2028-06-30,Delivered,Supplier C
3105,A,1856.2531172586812,28,0.34659453620622876,West,1,1604.8650402750886,3012,2028-07-01,Pending,Supplier B
3106,C,1502.287783295747,37,0.48526682915051217,East,2,721.8900348144962,3406,2028-07-02,Shipped,Supplier C
3107,A,3869.2781341506734,29,0.4738647201478749,North,1,441.741872275344,3503,2028-07-03,Shipped,Supplier C
3108,A,3770.2163315423504,15,0.2991079922898458,South,4,-225.8745142668676,4700,2028-07-04,Delivered,Supplier A
3109,A,3413.903990527209,10,0.2978631687292342,North,1,1370.3845098528861,5578,2028-07-05,Pending,Supplier B
3110,A,2797.945295547839,22,0.2202463551427024,South,2,1997.528818189217,9342,2028-07-06,Pending,Supplier C
3111,D,3356.299553428374,31,0.4445730499215017,South,5,10.900857604527346,7179,2028-07-07,Shipped,Supplier C
3112,D,1171.1502946470237,19,0.4179776027106176,North,4,1823.5770407209711,6240,2028-07-08,Shipped,Supplier A
3113,B,4739.355732008378,44,0.40025239015877145,North,3,-271.42224856995676,5017,2028-07-09,Returned,Supplier A
3114,A,1772.3607838658813,35,0.3546776074222386,East,1,-36.30137931417988,3620,2028-07-10,Returned,Supplier C
3115,C,1049.6470325116186,30,0.4270709048509341,East,5,-263.21501590065725,9967,2028-07-11,Returned,Supplier C
3116,A,1533.2173957855168,47,0.06681086713278067,South,2,789.9023426001352,3757,2028-07-12,Shipped,Supplier A
3117,C,4820.612587620542,22,0.4257675097417111,North,5,1982.2889158909625,3048,2028-07-13,Shipped,Supplier A
3118,D,2647.857093603672,19,0.14774630699822383,West,2,-129.60283082780143,2510,2028-07-14,Shipped,Supplier B
3119,C,2967.8289448428764,12,0.38722434290092844,West,2,1012.8981184632773,6046,2028-07-15,Returned,Supplier A
3120,D,4105.683566083631,11,0.0900068447804831,North,3,463.3749397337857,1517,2028-07-16,Pending,Supplier B
3121,C,2700.190000666983,13,0.20837766300317329,South,1,38.85765202655898,6416,2028-07-17,Returned,Supplier B
3122,B,1993.0488204239145,11,0.4221360053440223,West,2,-106.7129347055133,7254,2028-07-18,Returned,Supplier A
3123,B,4483.774007750024,43,0.43896882965772466,North,5,-368.3660986081659,5652,2028-07-19,Delivered,Supplier C
3124,B,3457.877668361885,43,0.16194895266442022,East,2,311.7824148088307,7027,2028-07-20,Returned,Supplier A
3125,C,2867.022470237531,22,0.02968086286794941,West,4,-58.513683062918574,4309,2028-07-21,Shipped,Supplier B
3126,A,3886.6991644791383,39,0.3484997098481071,East,4,1191.2600540750345,8103,2028-07-22,Shipped,Supplier B
3127,B,4868.060070047386,12,0.3950128038257423,East,1,1304.1861463132452,9384,2028-07-23,Pending,Supplier C
3128,C,4359.775984921414,27,0.36195307148961137,West,1,-350.6951809056528,1503,2028-07-24,Pending,Supplier C
3129,B,3345.7199229896332,13,0.3257368386714049,North,4,-479.7516795070279,7995,2028-07-25,Returned,Supplier B
3130,D,1552.547915974255,6,0.3710546178824582,North,4,1204.4544047510485,1213,2028-07-26,Shipped,Supplier A
3131,D,3122.7887319033784,48,0.1415573683783713,South,2,-104.33619152499085,2957,2028-07-27,Shipped,Supplier A
3132,D,4012.786241727163,40,0.21920936008293668,East,5,336.56430869175483,1420,2028-07-28,Returned,Supplier A
3133,C,1291.280222320467,16,0.19236100958446323,East,4,1736.27773360847,5774,2028-07-29,Shipped,Supplier B
3134,A,4609.384259562335,20,0.4088619546775838,West,3,545.2476097079236,5845,2028-07-30,Shipped,Supplier B
3135,D,2982.3614529412116,28,0.48464544404406007,South,5,-255.9724985640134,8733,2028-07-31,Returned,Supplier B
3136,A,2876.6471732584787,13,0.3040433210773335,West,2,1115.0984616594512,5593,2028-08-01,Delivered,Supplier C
3137,C,4220.474749472283,17,0.3973191250199659,East,2,826.7206743015399,7286,2028-08-02,Delivered,Supplier C
3138,D,4241.845823113526,39,0.3594002978082779,South,2,-191.4746949228628,9943,2028-08-03,Pending,Supplier C
3139,A,4234.473257217404,33,0.46891959606872485,East,3,77.05002847133119,3976,2028-08-04,Delivered,Supplier A
3140,A,4557.39745215759,7,0.06344227965761118,West,5,1403.9291867691516,1852,2028-08-05,Delivered,Supplier C
3141,D,2656.6322923098196,9,0.4584633060240674,South,2,-130.15908538970984,1915,2028-08-06,Pending,Supplier B
3142,B,1642.6921849110086,10,0.40233205988500836,North,5,1738.7076576708828,3377,2028-08-07,Delivered,Supplier C
3143,C,2097.182893756164,28,0.3464246433589196,North,1,473.10062480460203,7091,2028-08-08,Returned,Supplier A
3144,C,4981.191780409299,39,0.3224744087279208,South,4,690.8262496181221,7645,2028-08-09,Returned,Supplier B
3145,D,1554.8559710430986,21,0.2717924355213768,South,4,321.9407144169338,6053,2028-08-10,Delivered,Supplier A
3146,B,2555.511403003714,44,0.18843516065363797,North,5,919.9412352827414,5472,2028-08-11,Delivered,Supplier A
3147,D,2139.606768923586,12,0.030116880092005083,West,3,-416.5681295027572,5545,2028-08-12,Returned,Supplier C
3148,C,4283.5835815352875,17,0.436514298119713,North,1,85.48227412793563,3341,2028-08-13,Delivered,Supplier A
3149,D,4300.08086159509,34,0.4811704260255137,South,4,959.1205935662954,5172,2028-08-14,Delivered,Supplier C
3150,B,4112.125588174586,2,0.2587870307140526,South,5,-311.60815748019917,9456,2028-08-15,Returned,Supplier C
3151,B,2066.8488226084864,3,0.266699801626702,South,5,-93.7786396836841,3616,2028-08-16,Shipped,Supplier B
3152,A,4748.8784750637915,13,0.10013225149487254,West,3,836.3821132953674,6816,2028-08-17,Pending,Supplier C
3153,C,1437.4944699879397,12,0.46781026899733463,West,2,1386.602368719799,1809,2028-08-18,Returned,Supplier A
3154,C,2325.4638208176284,16,0.3892585738370171,West,1,918.323753062436,2311,2028-08-19,Shipped,Supplier C
3155,C,1565.4386224245025,17,0.028257619682043267,North,2,-164.95574454892676,5422,2028-08-20,Delivered,Supplier A
3156,B,4726.006444250449,11,0.08673042745773318,West,1,187.48228450702663,4369,2028-08-21,Pending,Supplier C
3157,B,4571.22649572075,22,0.1808580818885478,South,5,365.26639365237577,7341,2028-08-22,Returned,Supplier C
3158,C,3722.396326435617,2,0.034930949163178404,North,4,145.6602385007959,6730,2028-08-23,Pending,Supplier B
3159,D,4359.784971999537,35,0.35361660183984983,West,4,-114.42495626855936,2666,2028-08-24,Delivered,Supplier A
3160,B,3504.2877513865865,36,0.08574147475418842,South,3,-403.7054814981218,4146,2028-08-25,Pending,Supplier A
3161,B,3676.7951208859995,43,0.0876493013403436,West,3,1398.7074804409745,7829,2028-08-26,Pending,Supplier A
3162,D,1771.5435688525622,3,0.2748440833867038,South,3,1810.7988532716276,3716,2028-08-27,Shipped,Supplier A
3163,A,3239.5804294152535,3,0.024553657899498316,West,3,-194.7939456335913,6519,2028-08-28,Pending,Supplier C
3164,B,4368.690445107293,30,0.40938737529828984,East,2,-463.73597445658345,3667,2028-08-29,Returned,Supplier A
3165,D,2307.6805908200076,41,0.029543231399136394,West,2,1673.4815848781222,6398,2028-08-30,Returned,Supplier A
3166,D,1337.343006324916,40,0.42686117193732825,West,2,774.3492868207798,9916,2028-08-31,Shipped,Supplier C
3167,D,3947.9612902734484,5,0.24353298049465733,West,5,1007.0203793166168,8513,2028-09-01,Pending,Supplier B
3168,D,3680.03136710105,38,0.41718896919342513,North,1,232.0535301049938,3996,2028-09-02,Pending,Supplier B
3169,D,3583.198980981641,48,0.27091132587446143,East,2,-34.20736427946946,9376,2028-09-03,Pending,Supplier A
3170,A,2387.587752785662,27,0.026563558550128985,North,3,1549.8232467014836,8383,2028-09-04,Shipped,Supplier B
3171,A,3463.5657910924583,19,0.49981342885796515,South,3,-483.5739726778563,4995,2028-09-05,Delivered,Supplier A
3172,C,1974.2247248423243,18,0.3523203893592547,West,2,170.6088920964046,8670,2028-09-06,Delivered,Supplier A
3173,B,3066.0113322610696,4,0.3536632946849408,East,1,-199.13493611877067,4271,2028-09-07,Returned,Supplier A
3174,C,3085.43586106256,18,0.49744333973071514,South,2,1901.7844445803257,3094,2028-09-08,Delivered,Supplier C
3175,D,1474.061280333126,49,0.16820709658321986,South,5,313.47523409746077,8064,2028-09-09,Shipped,Supplier A
3176,D,1311.6883192305063,31,0.48713927033434073,West,2,-87.08583506842655,2463,2028-09-10,Pending,Supplier C
3177,D,2691.1525735991727,45,0.02163102839472475,East,4,139.06872992443607,8667,2028-09-11,Pending,Supplier B
3178,D,2278.271728665033,19,0.30116178805329435,South,4,138.84744352409257,9593,2028-09-12,Shipped,Supplier C
3179,A,3702.637385671661,34,0.0362470460025609,East,5,1280.2651569127584,9496,2028-09-13,Shipped,Supplier A
3180,B,4900.562027279175,4,0.11304048709123643,East,2,674.2942510919738,8996,2028-09-14,Delivered,Supplier B
3181,A,2196.762545743601,14,0.21994136078954596,East,5,782.9605676940905,9356,2028-09-15,Returned,Supplier B
3182,B,4523.457067841775,2,0.17655350466392827,West,4,-169.9299927529239,4115,2028-09-16,Delivered,Supplier A
3183,A,2754.33531689312,41,0.05861460684330844,East,1,1703.647618587995,9565,2028-09-17,Shipped,Supplier C
3184,B,1312.4115834141428,6,0.09880356757239678,North,3,-39.09500927396766,7030,2028-09-18,Delivered,Supplier C
3185,D,4355.877992500347,1,0.47949495697676736,West,4,-134.39327724199768,2011,2028-09-19,Delivered,Supplier A
3186,D,2709.1616291796645,24,0.29640055494727596,South,4,1377.1279149072368,9193,2028-09-20,Returned,Supplier C
3187,A,1165.966376926327,30,0.30924241193946983,West,4,476.77429732437145,6135,2028-09-21,Pending,Supplier B
3188,B,1569.393626639419,7,0.37586510394020695,North,3,-439.2423898038332,6142,2028-09-22,Pending,Supplier A
3189,A,4069.83847412398,15,0.2641942170591026,West,1,122.4913297575738,9223,2028-09-23,Delivered,Supplier A
3190,D,4573.057930621036,11,0.4693918709062769,North,5,1907.3024707425998,8332,2028-09-24,Returned,Supplier B
3191,C,4418.790328969699,24,0.34773052416401207,North,2,-95.35973848706146,2045,2028-09-25,Shipped,Supplier A
3192,A,3652.6808373785734,33,0.07822004466669719,East,1,400.00683183095873,1858,2028-09-26,Pending,Supplier B
3193,D,4191.713932301714,32,0.10085806246865564,West,3,-366.09342389701106,4136,2028-09-27,Delivered,Supplier C
3194,D,3239.1944332368053,29,0.36583364314995953,West,2,434.906549748496,5455,2028-09-28,Shipped,Supplier A
3195,A,1914.8725627541266,27,0.0881819697764889,North,4,-157.23828757892062,3393,2028-09-29,Returned,Supplier C
3196,C,2389.1011022914336,19,0.04273690797960772,West,1,228.5499843689994,6044,2028-09-30,Pending,Supplier B
3197,B,2630.9903853831556,13,0.257995299927477,North,3,944.7361193884819,4147,2028-10-01,Shipped,Supplier C
3198,C,1664.070341161938,25,0.3788865883558548,North,3,985.2430442251127,7500,2028-10-02,Pending,Supplier A
3199,B,2824.0199807233375,43,0.34144114444258516,North,2,1183.644975405066,2544,2028-10-03,Delivered,Supplier B
